"Activity" "Subject" "tBdAc_mean_X" "tBdAc_mean_Y" "tBdAc_mean_Z" "tBdAc_std_X" "tBdAc_std_Y" "tBdAc_std_Z" "tGrAc_mean_X" "tGrAc_mean_Y" "tGrAc_mean_Z" "tGrAc_std_X" "tGrAc_std_Y" "tGrAc_std_Z" "tBdAcJk_mean_X" "tBdAcJk_mean_Y" "tBdAcJk_mean_Z" "tBdAcJk_std_X" "tBdAcJk_std_Y" "tBdAcJk_std_Z" "tBdGy_mean_X" "tBdGy_mean_Y" "tBdGy_mean_Z" "tBdGy_std_X" "tBdGy_std_Y" "tBdGy_std_Z" "tBdGyJk_mean_X" "tBdGyJk_mean_Y" "tBdGyJk_mean_Z" "tBdGyJk_std_X" "tBdGyJk_std_Y" "tBdGyJk_std_Z" "tBdAcM_mean" "tBdAcM_std" "tGrAcM_mean" "tGrAcM_std" "tBdAcJkM_mean" "tBdAcJkM_std" "tBdGyM_mean" "tBdGyM_std" "tBdGyJkM_mean" "tBdGyJkM_std" "fBdAc_mean_X" "fBdAc_mean_Y" "fBdAc_mean_Z" "fBdAc_std_X" "fBdAc_std_Y" "fBdAc_std_Z" "fBdAcJk_mean_X" "fBdAcJk_mean_Y" "fBdAcJk_mean_Z" "fBdAcJk_std_X" "fBdAcJk_std_Y" "fBdAcJk_std_Z" "fBdGy_mean_X" "fBdGy_mean_Y" "fBdGy_mean_Z" "fBdGy_std_X" "fBdGy_std_Y" "fBdGy_std_Z" "fBdAcM_mean" "fBdAcM_std" "fBdAcJkM_mean" "fBdAcJkM_std" "fBdGyM_mean" "fBdGyM_std" "fBdGyJkM_mean" "fBdGyJkM_std"
"standing" 23 0.27789932 -0.01774755 -0.11059702 -0.98542152 -0.95844449 -0.92940975 0.91985713 -0.11740136 -0.22363118 -0.98461038 -0.98481865 -0.94719973 0.07502065 0.01058615 -0.00529261 -0.98314196 -0.97521998 -0.97359522 -0.03273977 -0.06522648 0.0816889 -0.94201124 -0.94807476 -0.96238969 -0.09814811 -0.04167742 -0.05482263 -0.9727707 -0.97250952 -0.98465452 -0.95721227 -0.95166986 -0.95721227 -0.95166986 -0.97867149 -0.97481153 -0.93843029 -0.92379657 -0.97639925 -0.97238737 -0.9836272 -0.96283183 -0.94517057 -0.98633339 -0.95804241 -0.9261101 -0.98328325 -0.97517656 -0.96961023 -0.98453164 -0.977158 -0.97624132 -0.94751044 -0.95278116 -0.96793956 -0.94169852 -0.94587119 -0.96424992 -0.95798618 -0.95529136 -0.97379816 -0.97505369 -0.94458383 -0.92480542 -0.97259881 -0.97384969
"standing" 24 0.28034888 -0.01447853 -0.10822255 -0.98725587 -0.93687197 -0.93028353 0.96644228 -0.1452013 -0.05305854 -0.99219759 -0.96815539 -0.94618495 0.07461774 0.01098397 -0.00358775 -0.98057384 -0.96774564 -0.97771635 -0.02786115 -0.06925467 0.07712461 -0.96073866 -0.96729852 -0.96995868 -0.09919477 -0.04317386 -0.05171804 -0.97585681 -0.98198357 -0.98327688 -0.95006102 -0.94790101 -0.95006102 -0.94790101 -0.97762095 -0.97310834 -0.95451859 -0.95310478 -0.98238727 -0.97999572 -0.98418363 -0.94897016 -0.9538176 -0.98885185 -0.93445479 -0.92380247 -0.98116164 -0.96772059 -0.97417047 -0.98172169 -0.97022818 -0.97993674 -0.95854019 -0.97042649 -0.97013339 -0.9618857 -0.96579806 -0.97268865 -0.96006609 -0.94952256 -0.97225136 -0.97319551 -0.96392231 -0.95440718 -0.98111924 -0.9797551
"standing" 25 0.2780137 -0.01635697 -0.10735296 -0.99197013 -0.95456923 -0.96464269 0.92979473 -0.15931679 0.20118211 -0.99314827 -0.98064297 -0.96779258 0.07523373 0.00663214 -0.00622809 -0.98831266 -0.97227241 -0.98706269 -0.02479468 -0.06988769 0.08526854 -0.97135742 -0.97675762 -0.97181414 -0.1004737 -0.04182946 -0.05569791 -0.97790969 -0.98724214 -0.98072229 -0.97266359 -0.96807563 -0.97266359 -0.96807563 -0.98464707 -0.98263708 -0.96707744 -0.95988427 -0.98509199 -0.98323081 -0.9900932 -0.95984619 -0.97405123 -0.99285174 -0.95417933 -0.96212374 -0.98840465 -0.97255445 -0.98483225 -0.98933989 -0.9740295 -0.98789805 -0.96807853 -0.97839989 -0.97045686 -0.97266417 -0.97596067 -0.97498209 -0.97235539 -0.97020366 -0.98229417 -0.98208332 -0.9689725 -0.9610904 -0.98401783 -0.98309894
"standing" 26 0.28112704 -0.01666083 -0.1102378 -0.99306937 -0.94946616 -0.9629884 0.96546089 -0.14031542 0.08841427 -0.99267878 -0.96698643 -0.96422847 0.07535782 0.00817322 -0.00219498 -0.99049836 -0.97593549 -0.98669345 -0.02453458 -0.07313858 0.07767068 -0.97378511 -0.98240814 -0.97489136 -0.100356 -0.0409012 -0.05325419 -0.97847241 -0.98976699 -0.9859925 -0.96851169 -0.9626973 -0.96851169 -0.9626973 -0.98698521 -0.98262625 -0.96867396 -0.96265359 -0.98854483 -0.98425379 -0.99199337 -0.95840232 -0.97321516 -0.99370241 -0.94782968 -0.9600278 -0.99058698 -0.97626706 -0.98456392 -0.99127566 -0.97735495 -0.98742809 -0.96936427 -0.98388591 -0.97445932 -0.97532165 -0.98174087 -0.977351 -0.97060525 -0.9639093 -0.98287689 -0.98112931 -0.97233311 -0.96296761 -0.98576226 -0.983314
"standing" 27 0.27956692 -0.01659324 -0.10783582 -0.99195158 -0.95517142 -0.96240844 0.96535149 -0.18850485 -0.00557417 -0.99401216 -0.97964105 -0.96816995 0.07496998 0.01224333 -0.0013795 -0.98762836 -0.97582972 -0.98735479 -0.02673165 -0.06750712 0.07168415 -0.96990201 -0.98249899 -0.98128181 -0.09876051 -0.04174718 -0.05140392 -0.98264245 -0.99079801 -0.98897036 -0.97275329 -0.96636011 -0.97275329 -0.96636011 -0.98534762 -0.98415909 -0.96870296 -0.96569333 -0.9895321 -0.98881978 -0.99012181 -0.96135614 -0.97414625 -0.99287583 -0.95438161 -0.95892479 -0.98777175 -0.97586868 -0.98511138 -0.98860681 -0.97760558 -0.98820826 -0.97014963 -0.98373187 -0.98086249 -0.97022184 -0.98185776 -0.98310505 -0.97318618 -0.96752911 -0.98415165 -0.98302228 -0.97552557 -0.96540017 -0.98941848 -0.98857909
"standing" 28 0.27779507 -0.01726351 -0.10657939 -0.97774864 -0.87568922 -0.90512382 0.94851485 -0.24765617 -0.03858305 -0.99005943 -0.96280144 -0.95178218 0.07531316 0.00907363 -0.0026781 -0.96860456 -0.93376818 -0.96976536 -0.02532815 -0.07390016 0.08651731 -0.88403223 -0.94000632 -0.92549144 -0.10224841 -0.04313647 -0.05258963 -0.9283434 -0.97297701 -0.95649716 -0.92547165 -0.91765833 -0.92547165 -0.91765833 -0.95955199 -0.95406839 -0.89424247 -0.87691755 -0.95968102 -0.95626648 -0.9725198 -0.89343039 -0.93450303 -0.98026749 -0.87446927 -0.8976008 -0.96851372 -0.93516898 -0.96475124 -0.9716728 -0.93699128 -0.97357205 -0.8804261 -0.94816079 -0.92665519 -0.88670677 -0.93610161 -0.93203908 -0.92914648 -0.92385716 -0.95272777 -0.95496316 -0.90965244 -0.87845966 -0.95875858 -0.95598342
"standing" 29 0.27796507 -0.01726059 -0.10865907 -0.99606864 -0.96929572 -0.98020749 0.97450873 -0.05848715 0.03161458 -0.99676423 -0.98513403 -0.98446454 0.07530525 0.0115105 0.00033289 -0.99365282 -0.98333816 -0.99059386 -0.02760756 -0.07210607 0.08275838 -0.97799482 -0.99036488 -0.98336864 -0.09887015 -0.04051106 -0.05449263 -0.98329306 -0.99553311 -0.99068571 -0.98474532 -0.98174571 -0.98474532 -0.98174571 -0.99078542 -0.99049569 -0.98065734 -0.97535867 -0.9921447 -0.99145363 -0.99502404 -0.97334577 -0.98409602 -0.99660457 -0.96827855 -0.97880297 -0.99373691 -0.98319498 -0.98854158 -0.99412342 -0.98478278 -0.99131637 -0.97448545 -0.99158667 -0.98365471 -0.97916256 -0.98964372 -0.98471423 -0.98454809 -0.98224772 -0.98979389 -0.99032793 -0.98087972 -0.97593873 -0.99167205 -0.99151678
"standing" 30 0.2771127 -0.01701639 -0.10875621 -0.97755943 -0.89165453 -0.9128506 0.96855671 -0.1002968 0.02430444 -0.99642092 -0.95814576 -0.94920737 0.07524145 0.01208604 0.00190841 -0.96843075 -0.95731888 -0.96889732 -0.02761385 -0.06703344 0.08025148 -0.91140852 -0.94070541 -0.93083468 -0.09971602 -0.04377597 -0.05203072 -0.96011907 -0.96813501 -0.97084567 -0.93057357 -0.91657044 -0.93057357 -0.91657044 -0.97122519 -0.95076227 -0.91389056 -0.88724764 -0.97299527 -0.95599567 -0.97201405 -0.91947512 -0.93808977 -0.98042658 -0.88557278 -0.90728679 -0.96785759 -0.95743489 -0.96289263 -0.97221673 -0.96044236 -0.97395434 -0.91574286 -0.94562884 -0.93779812 -0.91171816 -0.93946977 -0.93517688 -0.93204745 -0.92173323 -0.95335762 -0.94663985 -0.91744942 -0.88887223 -0.95924217 -0.95500856
"walking" 1 0.27733076 -0.01738382 -0.1111481 -0.28374026 0.11446134 -0.2600279 0.9352232 -0.28216502 -0.06810286 -0.97660964 -0.97130596 -0.94771723 0.07404163 0.02827211 -0.00416841 -0.1136156 0.0670025 -0.50269979 -0.04183096 -0.06953005 0.08494482 -0.47353549 -0.05460777 -0.34426663 -0.08999754 -0.03984287 -0.04613093 -0.20742185 -0.30446851 -0.40425545 -0.13697118 -0.21968865 -0.13697118 -0.21968865 -0.14142881 -0.07447175 -0.16097955 -0.18697836 -0.29870368 -0.32532488 -0.20279431 0.08971273 -0.33156012 -0.31913472 0.05604001 -0.27968675 -0.17054696 -0.03522552 -0.46899922 -0.13358661 0.10673986 -0.53471344 -0.3390322 -0.10305942 -0.25594094 -0.51669194 -0.03350816 -0.43656223 -0.12862345 -0.39803259 -0.0571194 -0.1034924 -0.19925257 -0.32101795 -0.31930859 -0.38160191
"walking" 2 0.27642659 -0.01859492 -0.10550036 -0.42364284 -0.07809125 -0.42525752 0.91301733 -0.34660709 0.08472709 -0.9726932 -0.97211688 -0.97207285 0.06180807 0.01824927 0.00789534 -0.27753046 -0.01660224 -0.58609042 -0.05302582 -0.04823823 0.08283366 -0.56155026 -0.53845367 -0.48108554 -0.08188334 -0.05382994 -0.05149392 -0.38954983 -0.63414044 -0.43549268 -0.29040759 -0.42254417 -0.29040759 -0.42254417 -0.28142415 -0.16415099 -0.44654909 -0.55301992 -0.54791195 -0.55779815 -0.34604816 -0.02190481 -0.45380637 -0.45765138 -0.16921969 -0.45522215 -0.30461532 -0.07876408 -0.55495671 -0.31431306 -0.01533295 -0.61589819 -0.42971354 -0.55477211 -0.39665991 -0.60405302 -0.53304695 -0.55985664 -0.32428943 -0.57710521 -0.16906435 -0.16409197 -0.53070481 -0.65179284 -0.58324929 -0.55810455
"walking" 3 0.27556746 -0.01717678 -0.11267486 -0.36035673 -0.06991407 -0.38741199 0.93650674 -0.26198636 -0.13810787 -0.97777159 -0.96235564 -0.9520918 0.08147459 0.01005915 -0.00562265 -0.26867964 -0.04496196 -0.52948612 -0.02564052 -0.07791509 0.08134859 -0.57186956 -0.56379326 -0.47669641 -0.09523982 -0.03878747 -0.05036161 -0.38592299 -0.63908798 -0.53666408 -0.25469033 -0.32842894 -0.25469033 -0.32842894 -0.28000932 -0.13991636 -0.46641175 -0.56151068 -0.56613522 -0.56737156 -0.31661401 -0.08130244 -0.41237407 -0.37927678 -0.12403083 -0.42299847 -0.30469444 -0.14050859 -0.51413726 -0.29659663 -0.00561499 -0.54352911 -0.43784576 -0.56152627 -0.41812622 -0.61512137 -0.56888867 -0.54589639 -0.29003154 -0.45637308 -0.18676452 -0.08985199 -0.56975577 -0.63264329 -0.60775165 -0.54908701
"walking" 4 0.27858202 -0.01483995 -0.11140306 -0.44082997 -0.07882674 -0.58625281 0.9639997 -0.08585403 0.12776411 -0.98382649 -0.96796322 -0.96296811 0.07835291 0.00295602 -0.00076768 -0.29704261 -0.22116513 -0.75139138 -0.03179826 -0.07269053 0.08056772 -0.50091666 -0.66539409 -0.66260823 -0.11532156 -0.03934745 -0.05511669 -0.49234107 -0.80741994 -0.64045413 -0.31205057 -0.5276791 -0.31205057 -0.5276791 -0.36670088 -0.31691896 -0.4977922 -0.55311611 -0.68130404 -0.73014637 -0.42671945 -0.14939963 -0.63100547 -0.44723493 -0.10179945 -0.59419833 -0.35888341 -0.27955339 -0.7289916 -0.29732607 -0.20990001 -0.77235909 -0.37338454 -0.68846006 -0.60138113 -0.54264676 -0.65465777 -0.71645848 -0.45080456 -0.65117263 -0.31858781 -0.3204587 -0.60928559 -0.5939372 -0.72432742 -0.75776808
"walking" 5 0.27784235 -0.01728503 -0.10774178 -0.29409853 0.0767484 -0.45702144 0.97262496 -0.10044029 0.00247624 -0.97934838 -0.96158547 -0.9645808 0.08458888 -0.01631941 8.322e-05 -0.30289102 -0.09103974 -0.61289532 -0.04889199 -0.06901352 0.08154355 -0.4908775 -0.50462203 -0.31870062 -0.08884084 -0.04495595 -0.04826796 -0.3576814 -0.57143812 -0.15768254 -0.15833867 -0.37717873 -0.15833867 -0.37717873 -0.28833302 -0.28224228 -0.35593308 -0.49217682 -0.44453249 -0.48919975 -0.28778261 0.00946038 -0.49025109 -0.29751736 0.04260268 -0.48305996 -0.34495481 -0.18105555 -0.59049662 -0.32139032 -0.05452136 -0.63343 -0.37266875 -0.51395172 -0.21312703 -0.52939279 -0.50268338 -0.42036708 -0.30499249 -0.51963693 -0.26948166 -0.30568538 -0.48426283 -0.58974151 -0.54805357 -0.4556653
"walking" 6 0.28365887 -0.01689542 -0.11030317 -0.29653872 0.16421388 -0.50432421 0.95806746 -0.21469485 0.03318888 -0.9777799 -0.96424857 -0.95720503 0.06995859 -0.01648317 -0.00738931 -0.13278477 0.00808897 -0.57577747 -0.02550962 -0.07444625 0.08388088 -0.44602095 -0.33170227 -0.38313933 -0.08788911 -0.0362309 -0.05395973 -0.18260093 -0.41639025 -0.16668442 -0.16684071 -0.26673417 -0.16684071 -0.26673417 -0.19511703 -0.07060296 -0.28120784 -0.36560292 -0.32129048 -0.36470834 -0.18793432 0.14078162 -0.49852016 -0.34522769 0.10169964 -0.55047462 -0.15094292 -0.07537423 -0.54143862 -0.19269469 0.03144507 -0.60862435 -0.23965071 -0.34137843 -0.20357546 -0.51532385 -0.33200871 -0.51220923 -0.20138661 -0.42168309 -0.05540142 -0.09649997 -0.32968112 -0.51064832 -0.36650053 -0.40807891
"walking" 7 0.27559296 -0.01865367 -0.11091223 -0.32724324 -0.07726186 0.15963128 0.93256647 -0.159097 -0.16084692 -0.97985127 -0.96940416 -0.95215977 0.09014626 0.01843227 -0.02103986 -0.34602623 -0.05474489 -0.14948851 0.00228835 -0.08371137 0.06411046 -0.50331352 -0.23109831 -0.39601354 -0.1236542 -0.0447766 -0.04957131 -0.2116673 -0.17413641 -0.45830297 -0.09780904 -0.19855471 -0.09780904 -0.19855471 -0.1929489 -0.02755733 -0.30595935 -0.19828317 -0.30002278 -0.09534012 -0.34304841 -0.06415642 0.03858323 -0.32203491 -0.14372182 0.13331683 -0.3837158 -0.12319289 -0.10649037 -0.36531479 -0.04319175 -0.19075154 -0.3183951 -0.15196669 -0.36673362 -0.56361526 -0.29085938 -0.46327002 -0.15124365 -0.35170678 -0.03841873 -0.02213836 -0.19290977 -0.34389491 -0.15533986 -0.08416638
"walking" 8 0.27468631 -0.01866289 -0.10725209 -0.17360574 0.38078205 -0.14208853 0.91358635 -0.21710219 -0.18626784 -0.97475205 -0.95678151 -0.9566401 0.07033935 -0.00603948 -0.0006738 -0.25868863 0.23398754 -0.3832006 0.02350882 -0.09579179 0.05096579 -0.19920972 -0.21199728 -0.07544478 -0.13588643 -0.03148809 -0.0522684 -0.24608275 -0.4280557 -0.38844697 0.05167863 -0.18040728 0.05167863 -0.18040728 -0.06683224 -0.18457105 -0.00310244 -0.2387467 -0.33912927 -0.50295726 -0.24738901 0.31698239 -0.23863459 -0.14838686 0.32484493 -0.15843734 -0.31119871 0.07968329 -0.36156326 -0.27144819 0.31588354 -0.40448251 -0.10206305 -0.25972969 -0.1329022 -0.23425201 -0.19080572 -0.14297423 -0.09521728 -0.36081898 -0.12383441 -0.27643613 -0.30124185 -0.32745958 -0.47302623 -0.58124019
"walking" 9 0.27850284 -0.0180892 -0.11082051 -0.23835356 -0.20169696 -0.05796365 0.95186708 -0.03143417 -0.11585612 -0.98097197 -0.97124242 -0.955524 0.07043573 0.02122559 0.00414763 -0.20673379 -0.27692993 -0.40976453 -0.08083606 -0.06255987 0.11162978 -0.47616351 -0.46705417 -0.26568352 -0.08092041 -0.03562834 -0.06334066 -0.52698531 -0.54920023 -0.45788149 -0.09808405 -0.37942877 -0.09808405 -0.37942877 -0.20373362 -0.31711349 -0.29454227 -0.48972581 -0.510254 -0.59986647 -0.29471116 -0.25767762 -0.25080626 -0.21801998 -0.22397256 -0.03379653 -0.3142654 -0.3677066 -0.39954125 -0.17022834 -0.22838047 -0.41910436 -0.38367612 -0.43690586 -0.24022251 -0.50740451 -0.49099034 -0.34236722 -0.31880102 -0.51389195 -0.31687072 -0.32233754 -0.51379748 -0.56271453 -0.60258162 -0.62435192
"walking" 10 0.27857408 -0.01702235 -0.10905751 -0.17870973 -0.02274317 -0.39564507 0.96309215 -0.0838277 0.05492762 -0.97443516 -0.97111472 -0.95786273 0.08579438 0.00408249 -0.01629532 -0.0521991 0.0750805 -0.51166291 0.0106895 -0.08195408 0.09866957 -0.41420548 -0.25085332 -0.17452487 -0.12270956 -0.0519205 -0.06112629 -0.36606372 -0.50968333 -0.32907949 -0.12740091 -0.1856024 -0.12740091 -0.1856024 -0.13262499 0.03760834 -0.15645873 -0.40202514 -0.44036364 -0.50102792 -0.11419 0.05339119 -0.41218272 -0.2063665 -0.12977571 -0.43530422 -0.10794111 0.0309052 -0.46402051 -0.07915183 0.04848677 -0.55851265 -0.27791378 -0.34520903 -0.10853003 -0.45829293 -0.20439282 -0.27329287 -0.09302374 -0.37047194 0.02051895 0.05020876 -0.41261691 -0.4997598 -0.51506534 -0.5176758
"walking" 11 0.27182189 -0.01664758 -0.1060963 -0.42284207 -0.05221208 -0.53062631 0.94646845 -0.21204587 0.13405322 -0.98110101 -0.96624055 -0.96085268 0.08297093 0.01276825 -0.01336483 -0.42851634 -0.18141923 -0.72065473 -0.0426929 -0.0705105 0.08437445 -0.59634693 -0.49962529 -0.4341782 -0.09182042 -0.05141725 -0.03426775 -0.5416164 -0.73799376 -0.55107994 -0.28832347 -0.48773592 -0.28832347 -0.48773592 -0.4023332 -0.40314128 -0.42180167 -0.55836278 -0.63073271 -0.75367142 -0.39653373 -0.08304784 -0.61640291 -0.43370331 -0.09660683 -0.52309339 -0.45326527 -0.24180173 -0.69259387 -0.45394304 -0.1701774 -0.74756461 -0.51475331 -0.5931074 -0.39829334 -0.62315027 -0.45366318 -0.49855464 -0.45851406 -0.58445599 -0.39511613 -0.41744682 -0.61022263 -0.59974544 -0.75191446 -0.77357406
"walking" 12 0.27712867 -0.01556093 -0.10316111 -0.12889853 -0.12278329 -0.41060606 0.96687351 -0.15598345 -0.03608429 -0.97911312 -0.96461917 -0.95027623 0.0457644 0.01977669 0.00502587 -0.01350661 -0.08940497 -0.51227684 -0.10451367 -0.03442911 0.09997391 -0.54626347 -0.4494014 -0.35017029 -0.06223893 -0.0498526 -0.04673382 -0.39080724 -0.58129069 -0.4806422 -0.10220455 -0.23697287 -0.10220455 -0.23697287 -0.14406492 -0.02028505 -0.35593037 -0.41320834 -0.51749378 -0.54889045 -0.05435764 -0.07130246 -0.4223253 -0.16070726 -0.20851528 -0.45214669 -0.0816198 -0.14137407 -0.49138617 -0.03105929 -0.09405641 -0.53148632 -0.40197593 -0.46788634 -0.31728248 -0.59314288 -0.44379833 -0.42225652 -0.153116 -0.4088963 -0.02991243 -0.01395391 -0.44250378 -0.49480222 -0.56117644 -0.56493401
"walking" 13 0.27588313 -0.01856607 -0.11143146 -0.34698039 0.14186669 -0.22050354 0.91085571 -0.28365858 -0.13129972 -0.97254492 -0.96089985 -0.94863759 0.08095902 0.00308365 0.00597249 -0.22091007 0.05654888 -0.37463317 -0.01742076 -0.07984725 0.07842056 -0.37605991 -0.29002355 -0.36336995 -0.09665986 -0.03198493 -0.06366932 -0.21681207 -0.3577609 -0.34176582 -0.13564387 -0.29254638 -0.13564387 -0.29254638 -0.13320503 -0.13178853 -0.21866956 -0.25324007 -0.30350821 -0.32211838 -0.33503012 0.09551507 -0.24685151 -0.35329985 0.09219689 -0.2698964 -0.2904608 -0.04391951 -0.34226372 -0.21971616 0.09467416 -0.40617335 -0.19285647 -0.25621355 -0.27660795 -0.43571471 -0.31861851 -0.4553339 -0.23460087 -0.43838895 -0.1521115 -0.11359192 -0.26747237 -0.37995184 -0.33852713 -0.34928561
"walking" 14 0.2719596 -0.02177854 -0.10675637 -0.4026391 -0.05361267 0.0518841 0.80297396 -0.27031482 -0.42249527 -0.97481688 -0.95445594 -0.94751697 0.07208779 0.02411602 0.0199723 -0.45449702 -0.34433957 -0.47279109 -0.00347655 -0.08296828 0.05132227 -0.60038822 -0.01483926 -0.1260908 -0.11065605 -0.04389695 -0.03888259 -0.57175991 -0.5367377 -0.49718769 -0.14440467 -0.36380563 -0.14440467 -0.36380563 -0.37729316 -0.43974692 -0.13720874 -0.20140193 -0.51989505 -0.60610331 -0.42149817 -0.17460184 -0.17736643 -0.39585999 -0.054271 0.08548921 -0.47236062 -0.3767666 -0.41589918 -0.48479771 -0.35352689 -0.52888954 -0.50859585 -0.21589495 -0.21292576 -0.63008208 0.08329506 -0.18023295 -0.37351677 -0.45749001 -0.43159145 -0.45342601 -0.31138645 -0.26550455 -0.59103694 -0.65567766
"walking" 15 0.27389921 -0.01708097 -0.10762182 -0.3279618 0.13891292 -0.51893263 0.95152439 -0.23391828 0.07573567 -0.97839729 -0.9710565 -0.95805877 0.08977707 0.00890589 0.00065871 -0.37321758 -0.03192655 -0.68626842 -0.05548838 -0.06124279 0.08424849 -0.32962462 -0.42086501 -0.48653266 -0.07766928 -0.05525366 -0.05109765 -0.28376799 -0.70240294 -0.59166861 -0.18651465 -0.32387832 -0.18651465 -0.32387832 -0.32012932 -0.31007143 -0.24371112 -0.42579847 -0.5439795 -0.63778596 -0.31744092 0.1113211 -0.55494214 -0.33252063 0.08056462 -0.53702641 -0.39082199 -0.06693781 -0.64890525 -0.41150007 -0.06068391 -0.72305114 -0.25339936 -0.5354221 -0.46146407 -0.35763338 -0.36536121 -0.54399759 -0.27515624 -0.45834479 -0.28975395 -0.34241193 -0.48916638 -0.48175022 -0.64507518 -0.65401015
"walking" 16 0.27602356 -0.02042869 -0.10880405 -0.40469252 -0.31456976 -0.15979979 0.92598133 -0.06682465 -0.21735119 -0.9824696 -0.97378484 -0.96138725 0.07702238 0.00968445 0.00360803 -0.39622374 -0.42556386 -0.44025822 -0.01517219 -0.06959557 0.08186507 -0.65417185 -0.61259363 -0.36548953 -0.11091735 -0.04338768 -0.05329867 -0.67588972 -0.71223775 -0.57126478 -0.25876669 -0.47180927 -0.25876669 -0.47180927 -0.36314448 -0.40338656 -0.48593193 -0.6650784 -0.67154183 -0.72280844 -0.39479043 -0.32150067 -0.24436305 -0.40907049 -0.35437068 -0.18050132 -0.44140618 -0.45427082 -0.42233239 -0.40288412 -0.43361266 -0.45663628 -0.59574649 -0.61973193 -0.43288531 -0.67374114 -0.61194088 -0.40321979 -0.41046324 -0.59215099 -0.37827849 -0.44144775 -0.66922854 -0.721137 -0.72068229 -0.74572685
"walking" 17 0.27234186 -0.01848754 -0.10979212 -0.31950017 -0.01757979 -0.26582449 0.92811237 -0.17992738 -0.19026595 -0.98098335 -0.9686132 -0.95690325 0.07731886 0.01300985 0.02437533 -0.35549264 -0.0935385 -0.53430331 -0.00922266 -0.08397733 0.07571327 -0.47981351 -0.4549329 -0.38604444 -0.10995924 -0.03792513 -0.05138072 -0.43129615 -0.56020349 -0.52442289 -0.15115149 -0.46183787 -0.15115149 -0.46183787 -0.30109327 -0.27567279 -0.33500984 -0.52249476 -0.51716744 -0.53970849 -0.36099167 -0.06502676 -0.3828328 -0.30480627 -0.05561379 -0.26239159 -0.42344609 -0.19423272 -0.52342706 -0.34386613 -0.04703794 -0.543873 -0.40771671 -0.49016629 -0.39880922 -0.50484929 -0.43923879 -0.4387687 -0.42938004 -0.56516251 -0.33593889 -0.21123186 -0.51861806 -0.61532008 -0.58271186 -0.52038548
"walking" 18 0.27388776 -0.01780236 -0.10421832 -0.37600552 -0.22700587 -0.42834806 0.92386525 -0.25431709 -0.06093134 -0.98301088 -0.97531166 -0.97248385 0.07675243 0.02827455 0.01068509 -0.36805691 -0.32015876 -0.63332586 -0.03993997 -0.06137274 0.09447184 -0.70443978 -0.49643154 -0.5114172 -0.09664353 -0.04337711 -0.05026316 -0.57813397 -0.69492579 -0.66325958 -0.28790808 -0.46034647 -0.28790808 -0.46034647 -0.37926926 -0.42541866 -0.50047115 -0.60851009 -0.6364859 -0.72659178 -0.37147516 -0.24360627 -0.48977105 -0.3780682 -0.26727364 -0.43986158 -0.41479715 -0.36190855 -0.60114725 -0.3759928 -0.32026411 -0.66432715 -0.60967343 -0.57089815 -0.53815234 -0.73490139 -0.46089066 -0.54840977 -0.42438673 -0.56556306 -0.41403775 -0.44445349 -0.62033139 -0.66890815 -0.71059631 -0.76940839
"walking" 19 0.27393117 -0.01917736 -0.12273667 -0.04890494 0.18180156 -0.13947794 0.93522256 -0.2233381 -0.08984288 -0.96986146 -0.9586512 -0.92918793 0.08222463 0.01441135 -0.03275287 0.11030673 0.08092712 -0.1793905 -0.0274971 -0.07515693 0.0798107 -0.0264358 -0.11440611 -0.10420299 -0.08323533 -0.03071284 -0.0603092 0.08011865 -0.29159483 -0.21349407 0.06481734 -0.09939272 0.06481734 -0.09939272 0.10945099 0.03565588 0.10004507 -0.02184632 -0.16469998 -0.27148748 -0.02998157 0.16925858 -0.10442336 -0.05788208 0.11261508 -0.23387233 0.0336381 0.01073187 -0.1293679 0.09083665 0.08540107 -0.22782984 0.22814236 -0.09735498 -0.01050471 -0.10838881 -0.13301029 -0.22027119 0.03222723 -0.32479341 0.07301799 -0.02228696 -0.09524605 -0.1415984 -0.26244282 -0.33614873
"walking" 20 0.27258934 -0.02119999 -0.11353948 -0.20834279 0.48977181 -0.22873422 0.89996521 -0.34444391 -0.03513021 -0.97032727 -0.96200338 -0.95385044 0.08412343 -0.02106196 0.00634457 -0.09064504 0.24431089 -0.38766458 -0.02341042 -0.07410505 0.08513599 -0.23294061 0.08583215 -0.16574847 -0.06799924 -0.05141758 -0.05492737 -0.25322745 -0.12755409 -0.22704433 0.03940228 -0.15693039 0.03940228 -0.15693039 -0.04293593 0.02107657 0.06862751 -0.03678532 -0.19489325 -0.14986415 -0.14740427 0.40346595 -0.27221386 -0.23498564 0.43843634 -0.26649773 -0.13871723 0.15793395 -0.34599448 -0.12223721 0.25561406 -0.42769045 -0.09362487 0.0310146 -0.1088925 -0.27993153 0.10770481 -0.26495721 -0.00353342 -0.389934 0.05452695 -0.03106503 -0.05200656 -0.19621024 -0.18036534 -0.17197577
